# #6#0.45
3.312674287694103285e-04,2.705060883271416094e-03,2.776066035780864159e-03,3.284920851715037457e-04,2.776676161530961407e-03,1.490076901527025567e-04,1.172634211679885949e-03,1.070627984457013168e-02,4.972348490502141727e-02,9.990807876503823848e-02,3.437770568390051129e-01,4.912473984921238990e-01,6.484464599534774942e-01,7.008055069599029574e-01,6.237485937152417170e-01,4.921059114366759801e-01,3.456851647196670374e-01,1.803240067314315354e-01,1.245778783545481022e-01,5.366454548157545412e-02,2.974375377785993396e-02,1.462359407560817788e-02,4.643966948056395781e-03,1.493351071903829862e-03,9.574674621093853030e-04,1.273719190566446934e-03,1.728006366456742585e-03,2.453496674145122427e-03,1.307678104595775669e-03,2.673974424936418921e-03,2.788032045542449770e-03,1.428149033206025959e-04,1.603599514906363680e-03,2.835227291337801166e-03,5.336240797315970966e-04,2.356036312742953217e-03,2.569023808266448269e-03,8.295198802333910836e-04,4.188818419035806456e-03,4.606178116968878689e-02,1.827899947809029091e-01,4.371909939897620223e-01,7.142298751293634229e-01,7.981162844783162846e-01,9.519114484050801295e-01,9.696778929339644471e-01,9.375530281195971760e-01,8.431896435011196900e-01,6.665072324313310315e-01,4.372032622949765246e-01,3.402435928932507347e-01,2.022943484743813525e-01,6.430490914648938350e-02,3.978626265385425131e-02,1.563126699452015156e-02,1.122043950374153505e-02,2.494236033183503624e-03,3.229633948441406558e-03,8.959950865490092951e-04,2.179644406270032919e-03,2.243241899250199029e-03,1.264992000229196809e-03,1.966439780400846323e-03,2.902856131886832718e-03,1.216154423229978297e-03,7.001097566150224537e-04,5.470574462211402148e-04,2.198411745632427704e-03,2.235282945834965798e-03,2.561574156991477599e-03,1.755402685133788943e-02,1.913172415660113479e-01,4.632939683437028999e-01,7.224708887882925756e-01,8.625880937671427384e-01,9.901795584015470331e-01,9.864145943707608444e-01,9.951271568579770355e-01,9.931716414879079302e-01,9.594614754204474627e-01,8.610267234691842964e-01,6.496155984291678287e-01,4.220878307339299695e-01,3.254326165508850122e-01,2.119593577809453788e-01,5.911240325972269560e-02,3.256051809134721808e-02,1.829806232432525451e-02,6.459088818426632003e-03,2.069617298139089963e-03,5.613558407380820530e-04,1.539868559676967757e-03,3.898281402103343863e-04,1.571532574947282108e-03,1.230449447854672397e-03,1.722013309006463532e-03,2.360493388365863306e-03,2.576270429961842684e-04,1.586849357890771962e-04,2.548087294840693622e-03,1.265177765191531590e-03,8.564356955707843558e-04,6.156098328331310876e-02,3.458031532792172347e-01,6.868722197997682022e-01,8.671641680907634653e-01,9.400905358715421212e-01,9.991541425101440055e-01,9.991369346523036876e-01,9.969701910548988133e-01,9.983170739115918568e-01,9.895185817218491442e-01,9.283927230744062342e-01,8.162152007713945334e-01,7.172094481405327793e-01,4.521312041579411689e-01,2.619983327842144161e-01,1.288276958705038555e-01,8.356502164815747535e-02,2.760308241988372602e-02,9.365243056263463164e-03,2.791674280746661227e-03,6.980686262693890348e-04,9.048757900906826291e-04,2.144758008770597177e-03,1.420547331753184038e-03,1.032831207008802141e-03,1.254566905090793039e-04,4.441268824619393880e-04,7.095923540298701903e-04,2.505082511973941162e-03,2.335154530888252072e-03,8.342818883556742636e-04,6.841079625676090015e-02,2.019684269762777318e-01,5.486175831040364104e-01,8.479011129096121202e-01,8.971997775889515303e-01,9.919655469467245634e-01,9.991683946321449072e-01,9.988067233788410215e-01,9.988509234166096373e-01,9.941839585391681888e-01,9.881332612375273161e-01,9.681542554288316005e-01,8.705789458358071942e-01,7.996062468307738591e-01,5.071493831174768152e-01,3.345534327352540638e-01,1.976456430650659901e-01,9.218139078867958192e-02,3.269405111896703936e-02,1.103503212230053966e-02,1.208324853488765976e-03,3.792028509550240891e-04,7.881199282518528727e-04,5.248550680967905375e-04,4.765359838381422381e-04,1.688258206636765197e-03,1.423692507904467672e-03,1.878468967151984909e-03,7.861796795667710426e-04,6.902512116878383895e-04,2.628337318327141243e-03,3.027184100237776017e-03,7.807899539350997287e-02,3.188967801852618522e-01,7.294653544567792913e-01,8.600635452777064538e-01,9.549542501464360900e-01,9.639902917059962606e-01,9.839490996002507872e-01,9.668600201442476560e-01,9.621120840830093002e-01,9.568007126916885374e-01,9.656351760964756448e-01,9.583073535824692124e-01,9.122419416545302084e-01,8.035469030678762392e-01,6.533732819801194580e-01,4.436295511935606228e-01,2.881912580225508558e-01,1.454038553625960073e-01,7.122788086294902510e-02,1.683977486657827968e-02,1.311403832070137882e-03,3.180895745585011146e-04,2.310483846353137641e-03,1.280229973557878110e-03,1.088690948582056884e-03,2.297274029854931218e-03,8.500081591953894799e-04,7.974837484407361256e-04,1.785150596751479066e-03,1.914144948207711352e-03,8.886101029926645996e-04,2.323383306866826700e-03,1.966466848613767082e-01,4.738008820854244241e-01,7.684218510918126022e-01,9.280835753702568747e-01,9.398602419037265232e-01,9.183724619692480440e-01,9.111746066359879270e-01,8.602118265541589537e-01,6.686656685929200927e-01,6.078569109767868461e-01,6.447877288837269294e-01,9.028779665355946005e-01,8.685903702665818127e-01,7.826746413442506878e-01,7.289176436537445625e-01,5.022305193648363142e-01,2.311543568102682467e-01,1.646602762866753722e-01,9.335089201844755380e-02,1.754612796121344034e-02,1.296735899472725717e-03,1.739654618441021684e-03,1.904001454047593795e-03,1.927443155169506026e-04,2.764348169923075416e-03,1.484143569805625260e-03,5.094443081170319529e-04,1.068869403398326531e-03,1.626868628430367053e-03,5.624447434740926718e-04,2.591262857402075979e-03,5.958778047697378677e-02,2.095465894704033605e-01,5.166074326322187549e-01,8.048071326982849660e-01,9.216000616608569507e-01,9.006903205454569461e-01,8.389474555886710094e-01,6.347051791881529459e-01,3.844622509465877580e-01,4.489659281547563885e-01,3.594654643055828491e-01,4.989496641716435477e-01,6.639962540528876467e-01,8.203899595475235840e-01,7.600364506279830845e-01,7.180325495527782875e-01,6.061777991636206897e-01,2.778668608110712035e-01,1.916778002924126312e-01,7.742112363119192653e-02,1.674090890244256044e-02,1.552404252100707998e-03,1.136130777201136951e-03,2.734771662682033803e-03,1.968921689781103542e-03,2.739355461932338476e-03,2.096188816455029583e-03,2.089491516929511527e-03,2.223606712833317046e-03,2.176454621907842474e-03,4.812583458154510150e-04,1.165347338002806904e-03,2.337801653242808572e-02,1.373649940136655867e-01,4.866780568041140786e-01,7.830084438254242274e-01,8.649937499571634936e-01,8.555967621441972204e-01,7.175191787538927057e-01,4.164317216613054873e-01,2.840265948346858416e-01,1.826702398099221414e-01,2.488440945402340121e-01,4.596199220066944924e-01,5.653993778522721225e-01,8.326339872036204737e-01,7.758305244761435349e-01,7.256282951518071567e-01,6.743934586927073926e-01,3.586697690601091115e-01,1.625963666322804702e-01,9.951268539128484136e-02,2.131519103140538246e-02,2.335938181278117594e-03,1.152648817642814173e-03,1.218724449315268174e-03,2.203577638062155053e-05,1.792131984619914874e-03,2.353125688510670100e-03,2.738096751331979464e-03,1.373594652966473543e-03,2.005807955240224236e-03,1.493748023101269199e-03,2.481719102666804597e-03,8.190424911774214778e-02,2.131258779920716107e-01,5.258127342552135763e-01,7.067216082441828418e-01,7.817808042056330065e-01,6.503159151433680618e-01,4.132050362780734787e-01,2.417492347869490688e-01,1.824407081704068623e-01,1.240135399292603136e-01,2.192716501560912634e-01,3.440337119589536030e-01,5.658938131278555828e-01,8.550863906876293719e-01,8.059225960489091456e-01,7.460882027414683648e-01,6.657831139215808491e-01,3.173021370899283822e-01,1.615293554629365635e-01,3.952062911252884891e-02,2.025384576153935190e-02,2.973193550478445656e-03,1.332940367183798030e-03,1.328799354168545051e-03,2.195732705068172402e-03,1.557946248158405007e-03,1.952729420881434792e-03,2.228018214710408753e-03,5.320843381022147874e-04,2.313406217047199280e-03,3.105061878020361817e-03,2.435867368752363260e-03,6.343944156681913249e-02,2.274254739341079190e-01,4.065717818872632838e-01,5.829807535735310742e-01,6.652138707507011528e-01,5.424460002991199348e-01,2.305533666401994586e-01,1.778862248089670139e-01,8.529108613669299233e-02,1.395611925910905382e-01,2.264432466185297699e-01,4.196598197987043699e-01,6.520078108843878617e-01,8.447666850778481340e-01,8.954780904167103373e-01,7.026747146663671062e-01,6.298439137623036421e-01,3.088950915566616162e-01,1.664330777667001604e-01,5.544996646374238114e-02,8.161523890753034222e-03,3.273724805804469583e-03,2.808202272671787153e-03,1.422676194825744402e-03,1.231636005471958319e-03,7.465017665486788079e-04,1.598839593814643844e-03,7.099001914507871523e-04,2.202986023272017653e-03,1.874389327178235852e-03,1.036754289059686317e-03,3.411950335431218682e-04,7.571136253198907165e-04,1.511809618319635562e-01,2.552070710505623952e-01,4.436638858863964363e-01,5.271341364923413098e-01,4.258967041183317481e-01,1.347621252602899111e-01,1.383707544677087731e-01,1.223010833119426710e-01,1.252862015955335528e-01,3.151628884050990398e-01,4.847980834857719135e-01,5.753294453037665068e-01,7.769164787760483026e-01,8.478064067021032768e-01,6.769572865112840621e-01,5.449382734352643531e-01,3.778500483019351375e-01,2.202833498675746127e-01,8.168869823846379441e-02,1.735460724376751418e-02,4.807392015378079628e-03,2.516309602820065994e-03,9.912625173962104266e-04,4.581586227723988226e-04,3.313986541494206672e-04,2.141029136447561605e-03,2.169093579547940864e-03,1.213776052757493430e-03,2.146515910214995704e-03,1.718913000891162009e-03,2.191808557512887803e-03,4.016753070754532193e-04,1.015829777048372386e-02,1.990541592253143865e-01,4.461492430787056263e-01,4.412051958417326780e-01,2.448326353028893176e-01,1.798761106663203657e-01,1.836410259825585478e-01,1.662566544556010051e-01,1.656752821270095766e-01,3.277833228681065192e-01,4.814539347611142550e-01,6.280475044104798510e-01,8.074570202567042942e-01,8.490097923129160673e-01,6.915634957351849410e-01,5.154445731079937421e-01,3.195040610807936554e-01,1.294754199424372476e-01,7.931373339590971905e-02,2.002173458813720844e-02,3.006912573805083783e-03,4.259999294666058254e-04,5.745295812234683898e-04,1.717490199309481148e-03,2.049303203854952165e-03,1.959928679088047618e-03,1.886149720399992206e-03,2.612349435999471257e-03,2.309692786929477652e-03,7.434822570959223858e-05,9.130537007900550424e-04,2.378531862142961324e-03,8.287077993438628568e-03,9.674612943299198964e-02,2.202343572555199025e-01,2.543958440501200569e-01,1.965083597080612421e-01,1.222470484512668404e-01,1.300826085400305920e-01,1.695073238717086372e-01,2.684476621195352464e-01,3.702544489341179079e-01,5.124343473158436968e-01,6.406424767724836489e-01,8.528011981017998844e-01,8.386396478343969285e-01,7.350253725502648994e-01,5.264935167810774752e-01,2.357337362155271787e-01,1.335638657383579064e-01,5.852440629598659044e-02,1.466605918014962130e-02,2.478130618191793592e-03,6.933468533399624522e-04,2.363733265644524847e-03,2.918338708702348898e-03,8.729834132655448593e-04,2.793323506280242022e-03,2.689590229198264484e-03,2.668998466253653425e-03,2.034613009412626552e-04,2.744648271307920714e-03,2.131654015060374142e-03,2.720007257218176860e-03,6.034833524041356180e-03,1.305772514165427951e-02,9.971696702464945272e-02,1.481209829420483404e-01,1.418819227385397230e-01,1.043129618497844330e-01,1.403793683644370405e-01,1.846918878473309267e-01,2.321015574444251495e-01,3.583128549714849065e-01,5.034188311193703580e-01,7.097893980280947090e-01,8.677964701834613992e-01,7.578100034506169980e-01,7.224938557506693781e-01,5.345513446623303411e-01,2.250883008692521337e-01,1.179577546994398513e-01,3.336136233527478567e-02,1.182049383781369131e-02,3.061735997964022508e-03,1.576019737561917258e-04,1.515462405871935859e-03,1.602312155757809316e-04,1.814463638339946974e-03,1.186935739810487684e-03,2.944398172733967301e-03,2.025039819726058479e-03,2.572831840363043725e-03,2.826805268936655440e-03,2.811001185906053285e-04,2.859485861655754711e-03,4.961844163681811137e-03,7.307166939638967684e-03,6.691462396147425384e-02,6.692200883901215647e-02,1.362248831432074682e-02,6.037714166844108249e-02,9.801347509642510669e-02,1.700218553644922970e-01,2.265191211456068776e-01,4.272191040223667913e-01,5.537222624034860985e-01,6.480411901391673890e-01,7.726828996349095480e-01,7.581011372098301893e-01,6.887168403273030703e-01,4.689075987537304480e-01,3.327004982235696740e-01,1.057527554476761639e-01,6.358993965032269657e-02,1.871967279515444893e-02,9.420757560405976921e-03,1.983175373160617639e-03,7.453045251292694058e-04,1.130206885623594344e-03,2.618643101228951362e-03,9.105463701717417084e-04,2.496186625135073871e-04,1.128388204206468275e-03,1.235619750029480664e-04,8.317130138037828887e-05,1.563305513694099053e-03,2.498699994577113868e-03,3.023424348835221376e-03,6.725122338647152032e-03,6.896262633601837021e-03,7.075404201077938569e-03,8.369312653155519532e-03,5.298002731161032680e-02,1.206522485831768993e-01,1.875015856564200833e-01,2.799724904292222316e-01,4.966084194813411012e-01,5.703482926185453605e-01,8.322050881233332698e-01,8.370908916832879854e-01,7.611379915827665155e-01,7.051358638477689400e-01,4.339868180960707589e-01,1.939404927642650600e-01,1.109252406644682526e-01,4.125240834355584779e-02,2.104910716492687517e-02,1.034687481257093485e-02,1.856941701351197578e-03,2.923916943656342448e-04,1.855768591029315811e-03,1.081275490385339572e-03,2.720803610113114914e-03,1.198449848790074119e-03,1.091506606419916786e-03,1.139828585118582557e-03,2.443654689522888404e-03,1.846559032241748121e-03,8.531850024408251139e-04,8.393565934749226123e-04,2.966189738530695084e-03,4.056993485335869641e-03,4.366889277909301141e-03,6.156312598978793370e-03,3.479678637016746928e-02,1.282017722844255303e-01,2.081032121448372907e-01,3.722502947788953187e-01,5.445278557449843015e-01,6.947227685026572397e-01,8.179120259738460463e-01,8.598512445397883397e-01,7.561692871804940319e-01,6.305888619027970599e-01,3.307068963731678579e-01,1.408345185560201107e-01,9.387975344035787151e-02,4.989364828607543295e-02,4.123126117773124460e-02,1.216566874465750160e-02,2.648751529238465956e-03,2.444738263444718417e-03,1.811288695920944877e-03,1.625446342108817412e-03,4.262958034008799859e-04,2.256015046581864338e-03,1.807500892672701028e-03,2.315014468535611138e-03,1.663613930287620576e-03,1.719050219517837084e-04,1.175437179595078489e-03,1.403440382558080368e-04,1.061914625756775563e-03,9.288965482742843902e-04,4.779071307223969542e-03,2.916126678352833415e-02,5.523613737502385684e-02,1.124267311200993769e-01,3.012809169127885767e-01,4.107344437149735850e-01,6.067245436789001634e-01,7.117273706800940625e-01,8.219893043286754519e-01,8.335047869551881483e-01,7.198161848553550346e-01,5.645424077414822328e-01,3.642322788432401093e-01,1.827520216919868712e-01,1.058235995000550711e-01,9.074327170850834956e-02,4.476761153996614701e-02,2.230643786347858218e-02,8.472139107026663632e-03,8.273510168470073374e-04,2.896152505623938479e-03,1.365272563487461826e-03,1.903970549537957295e-03,4.855830007141588643e-04,1.305385806962787443e-03,1.740236236931102815e-03,2.327490754058120508e-04,2.244654326277840690e-03,2.714534059731269194e-03,2.726690145019542311e-03,1.259515027230988628e-03,2.270987271066450455e-03,3.037648724203126024e-02,3.311794457131433250e-02,6.089876512438644612e-02,1.166904847049253235e-01,2.870041763126519041e-01,4.840021265269863759e-01,5.920020741125272545e-01,6.370488890429153450e-01,8.418336241846200441e-01,7.943057498439743958e-01,6.051523051773380901e-01,4.705136048162615325e-01,3.155985301332426829e-01,1.669810039165138538e-01,9.740241005900626692e-02,7.093515777000461431e-02,5.912203854564153371e-02,3.126738581914131898e-02,2.094444857838168722e-02,9.808947825686730078e-04,2.051348734862548564e-03,2.399842375394801303e-03,2.742528510032802604e-03,2.101693035386254654e-03,5.759356230884981904e-04,2.534881214416827289e-04,1.800162167264868088e-03,2.794069785888486819e-03,1.757711763659469987e-03,6.805582497169681579e-05,1.479224087324051322e-03,2.476344662255087689e-02,2.853036758887865509e-02,3.158341412809759913e-02,1.094293422073953637e-01,2.296595023157914917e-01,3.940363816142678499e-01,5.063564831977024339e-01,5.815379305126688880e-01,7.821200784194334288e-01,7.998121708647389916e-01,6.816542343563345430e-01,5.398602956783166151e-01,4.689783656502355402e-01,2.350921535950724062e-01,1.863728430659853663e-01,1.205474424499705932e-01,7.986975461476852889e-02,6.774334830959451159e-02,2.871826773256068444e-02,1.971204316348372856e-02,6.548260542282770096e-03,2.193817979100400831e-03,2.470590258122804753e-03,2.897426816288032215e-03,4.440693026638654396e-04,1.777476370528692203e-03,2.529967072797194641e-03,1.619362291133081026e-03,9.756561845641599802e-06,1.545866317944959980e-03,1.826055329488486664e-03,9.635073358753552548e-04,2.309266564193623861e-02,2.897026043216558225e-02,8.101311998275526061e-02,1.472034599363169494e-01,2.789198708625499346e-01,4.236550441373003184e-01,5.694983763336722848e-01,6.013696506363219729e-01,7.120469959731090537e-01,7.295118561038714811e-01,6.200478537549317659e-01,5.157897180272661419e-01,3.474100575747838260e-01,1.750435369719438861e-01,1.454535763025949502e-01,1.063883503541483977e-01,9.302235885092348389e-02,8.456188879352313781e-02,5.178216551618390617e-02,2.127693123940403025e-02,1.163678632370637907e-02,2.657251026623585078e-03,1.395774158443333773e-03,8.408992673206387020e-04,2.083258624028920709e-03,1.975533178451385416e-03,1.627412351513815407e-03,1.872036210131201221e-04,2.153642813309563676e-03,7.351689869515494772e-05,4.446572086163254762e-05,5.327675478594962304e-04,2.965238355480928623e-02,8.924273099077106863e-02,1.373780152995862369e-01,2.357495670464936355e-01,3.763195756602714104e-01,4.894949029262161688e-01,5.816526265887992375e-01,5.975064687942732711e-01,6.800703187402794558e-01,6.912703570530035480e-01,5.131092547994535735e-01,3.697262454884899796e-01,3.880736225405234108e-01,1.962844462630405629e-01,1.648581107967142523e-01,1.245942788121387756e-01,9.568403980489281757e-02,1.041799763974075449e-01,6.318081761334706781e-02,3.953616763044386084e-02,1.187390903971971383e-02,2.260258545315939772e-03,4.623299911963170113e-04,6.732603652726704699e-04,8.825659884556557363e-04,2.089868284541893020e-03,1.324800185492230626e-03,2.941956251941565178e-03,1.517070827682690101e-03,1.904579281344314810e-03,1.067731044690593822e-04,2.079215189148060205e-03,8.740742335608307767e-02,1.105901762147419587e-01,2.164042433548506172e-01,3.868378094159344305e-01,5.327003371710790081e-01,6.555810925309009107e-01,6.749587038796815985e-01,7.861755889293983168e-01,7.179357377819894914e-01,5.727298465404087047e-01,4.167983683002839390e-01,3.767832078938678220e-01,2.189183943427258638e-01,2.080746256120973858e-01,1.454159934419888556e-01,1.509537047918395880e-01,1.251131919060212705e-01,1.140589788645052782e-01,9.138523712002709354e-02,5.586152417159409578e-02,1.551576924870419136e-02,1.659779946400576295e-03,2.712860867424708548e-03,6.542704955003754127e-04,1.315429877972524014e-03,2.399333373283709465e-04,1.379549351586529301e-03,2.422332354706996111e-03,2.010605727795787556e-03,1.393996856688687214e-03,1.421226548275903020e-03,5.992021057921956273e-02,1.350713513692219092e-01,2.265206980611747800e-01,3.877358854308427527e-01,5.999912003652544401e-01,6.573570119939904366e-01,7.327805879662023791e-01,8.425928015034490626e-01,8.144936706824473793e-01,7.639684399705073403e-01,5.775975705068827626e-01,4.955371678004055758e-01,4.161071676664778729e-01,4.196301688124792761e-01,3.875125151729564843e-01,3.333600288247862697e-01,3.645471600313311411e-01,3.589374734245524001e-01,3.036277304153770507e-01,2.223910220275629457e-01,9.151675923489328845e-02,2.130161054362672904e-02,8.800156683797043244e-03,3.391549178967827235e-05,2.022247986229887707e-03,5.453225526228105708e-04,2.576658195104955962e-03,1.158097546281865522e-03,2.463720565656814330e-03,2.782447300266216363e-03,1.678593561544551669e-03,1.289714517541973304e-02,6.192431233124996715e-02,1.710951018839150239e-01,3.159897764883354832e-01,4.826570254087702017e-01,6.582898147584547166e-01,7.985906470490038433e-01,8.785564305085978853e-01,8.804057381274618121e-01,8.806291435579551852e-01,8.432007694847034607e-01,7.863174071973276780e-01,6.677021485622595121e-01,6.450146029423766691e-01,6.114608608530739398e-01,5.323049021328651875e-01,6.040302812398797849e-01,6.243527210216806012e-01,5.958170963038289525e-01,5.775858286588486656e-01,4.556236854377497258e-01,2.301319962454090873e-01,8.718003854893134619e-02,5.078927180748961379e-02,3.095662679977772072e-02,6.018651910547511330e-05,9.785268477630656558e-04,9.704037663682302684e-04,2.186701100547149262e-03,2.312069183166351374e-03,2.961217952745446268e-03,1.576640971638003591e-03,1.275158703283957133e-02,7.026696223004223751e-02,2.875346518890459779e-01,3.795576324390561584e-01,5.391817305517473402e-01,9.523887508341556396e-01,9.596074000357079914e-01,9.468685563352392531e-01,9.382934638199500466e-01,9.122940920867856907e-01,9.008151976246654424e-01,8.917158071463756608e-01,8.932222898904751407e-01,8.860498187919829682e-01,9.117903672133675919e-01,9.005993348796496045e-01,8.497963198346921709e-01,8.043607360446844989e-01,8.237913683978370649e-01,8.210119362199725934e-01,7.851548071809176799e-01,4.952195297030666521e-01,2.980080313216493804e-01,1.015636007218342352e-01,4.214088609077953212e-02,3.763401367407569892e-02,2.831762298003403892e-03,2.538339514587883722e-03,2.946940671308904622e-03,2.929371070100774636e-03,1.748764872324296872e-03,2.888506438143334434e-03,1.296970906630253405e-02,3.336983928167192720e-02,2.389898517830305880e-01,4.647759236726127785e-01,7.505181041426042254e-01,9.300256517761233965e-01,9.870082091030593086e-01,9.900282375745914631e-01,9.714170927023322299e-01,9.712348847641169014e-01,9.685465088367342101e-01,9.660343302932077325e-01,9.618191545893478578e-01,9.663693388823679786e-01,9.665931351868696231e-01,9.724676098082464248e-01,9.763956269300730906e-01,9.929677886409341570e-01,9.840243668200953087e-01,9.751847254435754841e-01,8.871035725493275903e-01,6.797120891224208705e-01,4.527808014063663400e-01,1.940112928349143617e-01,9.518316970708280700e-02,3.745302191124547792e-02,2.817194597828435922e-03,1.055964285305763127e-05,1.736894770464591760e-03,1.430907109006616810e-03,1.465666188041832557e-03,1.478713013735641736e-04,8.099172475000860228e-04,7.139661238296432511e-02,2.680878618834529048e-01,4.263945079540385485e-01,7.866076899008043188e-01,9.056690644952679614e-01,9.906752181134468316e-01,9.979491755890912419e-01,9.964845863735445342e-01,9.960349757817839045e-01,9.961268711275627075e-01,9.956551479615441957e-01,9.957452774072923507e-01,9.974558771308792426e-01,9.970965753911553708e-01,9.967137473000176051e-01,9.959035509819231802e-01,9.913107422346097986e-01,9.866773211153675449e-01,9.633603377502236720e-01,9.047916269680846835e-01,6.774609317317352719e-01,4.767669312012803307e-01,3.782642765729158918e-01,1.503131675089406372e-01,9.735026052575575239e-02,3.163673362851426168e-02,2.216285540551612716e-03,2.205181587123968435e-03,1.431408115349058600e-04,1.987001772332600176e-03,2.922321430270668780e-03,1.774418681522002723e-03,1.593639801603924377e-02,1.900401406117180059e-01,4.628107826113126988e-01,7.232033806176527690e-01,8.632345112015461508e-01,9.899135652724921908e-01,9.886592491165370200e-01,9.984647884420536634e-01,9.975843920832855316e-01,9.734994308315110256e-01,9.735572306703496048e-01,9.745342440361406400e-01,9.723652555761476135e-01,9.692269577138391545e-01,9.687587692854928711e-01,9.584267955680095818e-01,9.785504440935541837e-01,9.599198996113348370e-01,8.954180791190756716e-01,8.320879998201760053e-01,6.767631853985445201e-01,4.442678970665056015e-01,3.637859814038131301e-01,1.765399279439779923e-01,4.124276085730039371e-02,3.733620385440845901e-02,1.993680973514224374e-03,2.082179693904404830e-03,2.313990921996218666e-03,2.160583330157207771e-03,2.704122130289229918e-04,2.449278175614650038e-03,1.672485313584556573e-03,1.004801759311346326e-01,2.429662573704038375e-01,4.354620448219959639e-01,6.339294719448008708e-01,7.465470738361047465e-01,8.791150073464720771e-01,9.450691038448332248e-01,9.280473120998316006e-01,9.176601579128860209e-01,9.367644562362081873e-01,8.913754109080218591e-01,8.569418515673387082e-01,8.463485228117871850e-01,8.570661731555010432e-01,8.212122949357840707e-01,7.795288880887544236e-01,7.951678568181086426e-01,7.495812564905275366e-01,7.139709174362007804e-01,6.406404681634448872e-01,4.918378685628079228e-01,3.576620685479096062e-01,2.098173064219207018e-01,4.265130131187097606e-02,3.748916666929354158e-02,1.203895179335375725e-03,2.674017236932775153e-04,1.063957089724573398e-03,2.028844717576001739e-06,1.932082882093139097e-03,5.754262093322074683e-04,5.798668654427127818e-04,2.777794236912650358e-02,1.037670299094123338e-01,2.154618997831681537e-01,3.841017907595636882e-01,4.904080408949923475e-01,5.376195852410057263e-01,5.487713145313750651e-01,5.837935190030265620e-01,6.063373952288966251e-01,5.080825752695287134e-01,5.109950278391224288e-01,5.046414058055370688e-01,4.926157975049442195e-01,4.544858831084135908e-01,4.218719369305418132e-01,4.096786507175942948e-01,4.428248965139940374e-01,4.530705815157889393e-01,3.784213029815901019e-01,3.699702742224638685e-01,2.869132148509631053e-01,1.760360831218827360e-01,1.181478180292152430e-02,6.300115457023649189e-03,8.493908985229454978e-03
